Timestamp,Tegangan_V,Arus_A,Daya,Energy,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-08-08 17:31:46.719,0.00,0.00000000,0.0,19,64.78,58.98,0.03,0.04,2,ARC FLASH
2025-08-08 17:31:46.903,0.00,0.00000000,0.0,19,64.78,58.98,0.02,0.04,2,ARC FLASH
2025-08-08 17:31:47.095,235.84,0.00000000,0.0,19,88.37,75.14,0.02,0.04,2,ARC FLASH
2025-08-08 17:31:47.279,235.84,0.00000000,0.0,19,111.95,81.09,0.02,0.04,2,ARC FLASH
2025-08-08 17:31:47.461,235.84,0.02000000,4.7,19,127.10,89.12,0.03,0.04,2,ARC FLASH
2025-08-08 17:31:47.645,51.88,0.02000000,1.0,19,123.84,91.42,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:47.828,51.88,0.02000000,1.0,19,120.59,93.53,0.01,0.03,2,ARC FLASH
2025-08-08 17:31:48.012,51.88,0.00000000,0.0,19,112.62,95.86,0.01,0.01,2,ARC FLASH
2025-08-08 17:31:48.196,51.88,0.00000000,0.0,19,104.66,97.41,0.01,0.01,2,ARC FLASH
2025-08-08 17:31:48.379,0.00,0.00000000,0.0,19,91.50,102.14,0.01,0.01,2,ARC FLASH
2025-08-08 17:31:48.562,0.00,0.06000000,0.0,19,91.50,102.14,0.01,0.02,2,ARC FLASH
2025-08-08 17:31:48.749,153.62,0.06000000,9.2,19,106.87,98.33,0.02,0.02,2,ARC FLASH
2025-08-08 17:31:48.934,153.62,0.06000000,9.2,19,98.64,89.38,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:49.117,153.62,0.00000000,0.0,19,90.42,78.47,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:49.300,0.00,0.00000000,0.0,19,66.84,64.02,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:49.484,0.00,0.00000000,0.0,19,61.65,67.38,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:49.667,0.00,0.00000000,0.0,19,56.46,70.16,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:49.850,174.37,0.00000000,0.0,19,68.71,79.36,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:50.034,174.37,0.00000000,0.0,19,80.96,85.68,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:50.220,174.37,0.03000000,5.2,19,98.40,85.11,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:50.421,119.79,0.03000000,3.5,19,110.38,77.84,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:50.606,119.79,0.03000000,3.5,19,106.99,76.48,0.01,0.02,2,ARC FLASH
2025-08-08 17:31:50.788,119.79,0.00000000,0.0,19,103.61,74.92,0.01,0.01,2,ARC FLASH
2025-08-08 17:31:50.972,0.00,0.00000000,0.0,19,88.25,79.15,0.01,0.01,2,ARC FLASH
2025-08-08 17:31:51.155,0.00,0.00000000,0.0,19,88.25,79.15,0.01,0.01,2,ARC FLASH
2025-08-08 17:31:51.338,0.00,0.00000000,0.0,19,88.25,79.15,0.01,0.01,2,ARC FLASH
2025-08-08 17:31:51.523,329.80,0.00000000,0.0,19,121.23,103.32,0.01,0.01,2,ARC FLASH
2025-08-08 17:31:51.707,329.80,0.00000000,0.0,19,136.77,122.17,0.01,0.01,2,ARC FLASH
2025-08-08 17:31:51.892,329.80,0.06000000,19.7,19,152.31,136.53,0.01,0.02,2,ARC FLASH
2025-08-08 17:31:52.075,330.02,0.06000000,19.8,19,167.88,147.74,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:52.269,330.02,0.06000000,19.8,19,188.90,154.92,0.02,0.03,2,ARC FLASH
